"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32069,33606,34240,34763,36410,38833,42098,44347,45412,43219,43253,45321,47220,47085,50572,51942,54454,55063,58696,60276
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13439165,13693912,13672131,14404090,16110255,17055537,18445101,18945048,19018816,18588730,19354013,20800742,22010076,22040352,23608278,25225688,25591726,26670875,28224056,29502767
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,424231,425453,429699,434601,439045,442229,444340,445298,445780,446499
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33599,33966,33744,35407,39555,41795,45199,46068,45734,44221,45621,48891,51222,50714,53772,57042,57595,59894,63314,66076
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),17018116,17796316,17812588,18066793,18316645,18884982,20207180,20870304,20654025,20055408,20830579,21965851,22991360,24016769,25701006,27766194,28835169,30161812,31612355,32972432
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36962,38248,38282,38729,39238,40531,43439,44656,43658,41828,42971,45065,46922,48610,51550,55437,57378,60027,63397,66700
42340,"Savannah, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8094898,8291596,8628748,9150868,9766087,10443331,11329043,12125262,12631614,12556411,13089864,14055837,14324203,14604110,15391089,16305295,16610102,17427373,18319186,18829571
42340,"Savannah, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,293721,297133,301644,304585,310553,314528,322065,329943,335185,344017,348640,355582,361745,365103,371275,377827,383153,386394,389453,393353
42340,"Savannah, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27560,27905,28606,30044,31447,33203,35176,36750,37685,36499,37546,39529,39598,40000,41455,43155,43351,45103,47038,47869
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15033050,15589388,15809433,16171820,16926939,17450039,18172262,19146375,19988038,19944525,20574826,21333430,21802967,21642455,22405645,23251752,23829375,24435739,25535827,26245576
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,559879,557476,555702,555483,555495,556652,557626,560032,561548,562933,563740,563676,563704,561495,560146,557734,555722,555655,555215,553885
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26851,27964,28449,29113,30472,31348,32589,34188,35595,35430,36497,37847,38678,38544,40000,41690,42880,43976,45993,47385
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),119257464,120906783,122376966,126118257,136639969,141739127,156527917,169749555,175757426,164437736,168310441,179835829,198375359,204281077,223562420,238160804,253138461,271383679,294409674,310717787
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,3052187,3092927,3118302,3133021,3158967,3198265,3257081,3304467,3355042,3414797,3449241,3503891,3558829,3612347,3675160,3739654,3816355,3885579,3935179,3979845
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,39073,39091,39245,40255,43255,44318,48058,51370,52386,48154,48796,51325,55742,56551,60831,63685,66330,69844,74815,78073
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4419089,4876805,4990078,5275246,6122059,6881051,7970537,8305899,8402292,7104029,7291344,8001026,8550399,8592769,9600373,10108919,10768763,11454945,12473322,12924659
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138270,139103,140473,141895,144445,147434,151159,154241,157187,159923
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38996,42240,42237,43796,48976,53777,60630,61725,61656,51848,52733,57519,60869,60557,66464,68566,71241,74267,79353,80818
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1810547,1916798,2006473,2088707,2203488,2369188,2551246,2682005,2738149,2715630,2839216,2913943,2938159,2916520,3030199,3186066,3273759,3428227,3520298,3662511
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98635,98477,98222,98077,98584,100137,102041,103852,104933,106221
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,20712,21656,22309,22967,23673,24779,26090,27085,27500,27443,28785,29590,29913,29737,30737,31817,32083,33011,33548,34480
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3352649,3453765,3588915,3649211,3857137,3919903,4101145,4306626,4587951,4470862,4491663,4704538,5058669,4972269,5233074,5453389,5544641,5849961,6137617,6309435
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115524,115208,114767,114697,114982,115196,115030,115089,115233,115340
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29738,30558,31690,32171,33884,34249,35732,37391,39670,38688,38881,40835,44078,43351,45512,47340,48202,50830,53263,54703
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2597388,2699669,2752858,2857696,2999785,3158882,3426414,3688255,3941638,3806774,3904991,4127422,4340610,4419341,4690074,4871518,5125785,5350091,5683293,5991490
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,110939,112330,113239,114421,114998,115666,117174,118331,118834,120069,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23413,24033,24310,24975,26086,27310,29242,31169,33169,31705,32264,33990,35621,36117,37946,38777,39954,40793,42480,43987
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9353843,10310232,10568878,10842769,11171230,12164595,13112400,13406327,15394566,14720883,15702599,16216912,16675025,17042125,18352090,18078039,17402179,17552237,18672868,19068236
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,376150,376250,376578,377109,380550,383099,389521,390221,392367,394845,399935,403880,407435,406237,404534,404000,401947,400161,397281,394706
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24867,27403,28066,28752,29355,31753,33663,34356,39235,37283,39263,40153,40927,41951,45366,44748,43295,43863,47002,48310
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2450308,2644500,2777592,3028185,3251597,3530461,3741072,4026784,4260556,4448084,4556212,4686920,4535292,4477829,4561348,4670449,4712805,4877224,5045137,5259219
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,118132,118798,119847,120638,123234,125786,127241,128206,129023,130081,131822,133097,132017,129578,127314,126454,125686,124864,126411,125922
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,20742,22260,23176,25101,26386,28067,29401,31409,33022,34195,34563,35214,34354,34557,35828,36934,37497,39060,39911,41766
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3814550,3926335,3982065,4101140,4434643,4769135,5037628,5607031,6105892,5656261,5872816,5805449,5983349,5914811,6194640,6594134,6724560,6847208,7363690,7644480
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,Population (persons) 1/,142892,142193,141815,141374,141136,139860,140363,140721,141298,142645,143901,144171,143723,143623,143590,143736,143844,143165,143787,144701
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26695,27613,28079,29009,31421,34099,35890,39845,43213,39653,40812,40268,41631,41183,43141,45877,46749,47827,51212,52829
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5790697,5963491,6192815,6573898,7118442,7805480,8741455,9598745,10245930,10081115,10620149,11023784,11754266,11627843,12677699,13761971,14274351,14943379,15891144,16631099
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,Population (persons) 1/,188310,191693,194442,197813,202328,206605,211576,216943,221887,225913,229099,232150,237032,241772,246133,250012,254602,260083,263810,268232
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30751,31110,31849,33233,35183,37780,41316,44245,46176,44624,46356,47486,49589,48094,51508,55045,56065,57456,60237,62003
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8658141,8883049,9123423,9260149,9764268,10116428,10733152,11109517,11275531,10586642,10911871,11568795,12114468,12317993,12993802,13775245,13923704,14606973,15263634,15544754
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,Population (persons) 1/,316991,316897,316678,316545,316831,317221,317778,318668,319966,319189,319044,318884,318296,318639,319410,319703,321144,321538,322697,323613
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27314,28031,28810,29254,30819,31891,33776,34862,35240,33167,34202,36279,38060,38658,40681,43088,43357,45428,47300,48035
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6409611,6580831,6797074,6917715,7317338,7738833,8352155,8887652,9383480,8828224,9117819,9675160,10414088,10217192,11183423,11765741,12324966,12822583,13525267,14124521
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,254443,256469,258467,260223,261828,264481,268898,274215,279673,283335,284731,286102,288176,290414,292981,296558,300867,306740,314137,319785
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25191,25659,26298,26584,27947,29260,31061,32411,33552,31158,32023,33817,36138,35181,38171,39674,40965,41803,43055,44169
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12038302,12196049,12492815,12975053,13642527,14212801,15322983,16564419,17744624,17452393,17912195,18682412,19443449,19661078,20843860,21913899,22854063,24168968,25876063,27190815
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,459013,463126,467441,471299,476290,482051,489883,499209,505661,511783,515553,516889,518930,521603,526336,532163,541030,550259,558827,568521
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26226,26334,26726,27530,28643,29484,31279,33181,35092,34101,34744,36144,37468,37694,39602,41179,42242,43923,46304,47827
44100,"Springfield, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6257520,6501995,6633674,6643661,6744417,6839175,7056116,7362486,7685699,7877834,8255598,8632873,8644092,8913926,9186259,9377951,9457998,9711836,9971208,10198822
44100,"Springfield, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,201628,202427,203281,203901,204526,204988,205887,206771,207874,208900,210465,211736,212095,211713,211692,211254,210424,209365,207928,206868
44100,"Springfield, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31035,32120,32633,32583,32976,33364,34272,35607,36973,37711,39226,40772,40756,42104,43394,44392,44947,46387,47955,49301
44140,"Springfield, MA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),19120671,20270937,20802433,21492665,22303758,23126258,24148641,25269801,26407649,26581309,27373425,28732795,30224716,30507279,31744432,33530052,34260875,35167317,36629063,37643308
44140,"Springfield, MA (Metropolitan Statistical Area)",2,Population (persons) 1/,680368,680632,684002,687131,687735,688409,689284,689853,691239,692079,694935,698017,699061,699964,701671,700688,699804,699387,700138,697382
44140,"Springfield, MA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28103,29783,30413,31279,32431,33594,35034,36631,38203,38408,39390,41163,43236,43584,45241,47853,48958,50283,52317,53978
44180,"Springfield, MO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8968892,9721194,10109055,10727481,11442191,12090217,12737362,13440495,14177330,13861979,13975534,14545002,15314624,15457665,16260938,17208341,17599347,18495016,19230402,20037243
44180,"Springfield, MO (Metropolitan Statistical Area)",2,Population (persons) 1/,369920,375215,380529,387040,394660,402883,413765,423127,429289,434220,437349,440432,444329,448427,451556,455593,457917,462090,466273,470300
44180,"Springfield, MO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24245,25908,26566,27717,28993,30009,30784,31765,33025,31924,31955,33024,34467,34471,36011,37771,38433,40025,41243,42605
44220,"Springfield, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3803524,3855685,3838591,3905349,3975125,4047469,4205301,4313125,4417512,4389020,4450591,4670226,4736679,4791313,4922597,5041325,5122990,5307351,5456881,5606209
44220,"Springfield, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,144605,143803,143229,141758,141380,141367,140668,139829,139404,138778,138274,137811,137171,136638,136311,135746,134723,134549,134528,134083
44220,"Springfield, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26303,26812,26800,27549,28117,28631,29895,30846,31689,31626,32187,33889,34531,35066,36113,37138,38026,39445,40563,41811
44300,"State College, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3462967,3649253,3821535,3982519,4255694,4513504,4712348,4901119,5187938,5216560,5506441,5814828,6020263,6275406,6604536,6691308,6903061,7258779,7457920,7723642
44300,"State College, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,154230,155067,155826,158231,159653,160466,162034,162316,162601,162385
44300,"State College, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25470,26517,27138,27864,29505,31011,31683,32784,34211,34084,35703,37499,38635,39660,41368,41699,42603,44720,45866,47564
44420,"Staunton, VA (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),2724303,2787236,2850199,3010529,3327217,3437431,3604675,3966355,4173465,4163354,4257939,4362447,4445967,4495862,4725516,4894981,5004575,5212524,5436837,5621379
44420,"Staunton, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,109129,109602,110436,111549,112751,114085,116262,117708,118420,118593,118314,118774,118463,119110,119469,120019,120747,121744,122628,123120
44420,"Staunton, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,24964,25431,25809,26988,29509,30130,31005,33697,35243,35106,35988,36729,37530,37745,39554,40785,41447,42815,44336,45658
44700,"Stockton, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),14275791,15603664,16327635,17465538,18672580,19744981,20892787,21597355,21699463,21764015,22508045,23239836,24068159,25073348,26791397,28984215,30502705,31900044,33634157,35926949
44700,"Stockton, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148
44700,"Stockton, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25139,26393,26809,27866,29044,30054,31521,32327,32306,32113,32757,33470,34403,35715,37651,40129,41624,42917,44697,47139
44940,"Sumter, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2853522,2953093,3063779,3198565,3400771,3513243,3687263,3855647,3979940,3934731,4062238,4267919,4541032,4594793,4698720,4833330,4893040,5030346,5232598,5434249
44940,"Sumter, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,137330,137516,138474,138417,139721,139929,140047,140264,141338,141946,142555,142018,142126,142007,141877,141180,141334,140443,140151,140466
44940,"Sumter, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,20779,21475,22125,23108,24340,25107,26329,27489,28159,27720,28496,30052,31951,32356,33118,34235,34620,35818,37335,38687
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),18099560,18278121,18699937,19422164,20274664,20872388,21875060,23190424,24157937,24478081,25216437,26155842,27157220,27312050,28134800,29379268,29785016,31352558,32483834,33759608
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,649961,650697,652241,655091,656149,655021,655321,656209,658913,660857,663110,662482,660902,661773,660085,657648,654391,651164,650281,648593
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27847,28090,28670,29648,30899,31865,33381,35340,36663,37040,38028,39482,41091,41271,42623,44673,45516,48148,49954,52051
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8422995,9028201,9273506,9692186,10306785,10972926,11551296,12095718,12327050,12162299,12804173,13502966,13426939,13181006,13909855,14445064,14992386,15658641,16529184,17127856
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,321336,324386,327940,334289,339179,344257,350580,357357,361238,364690,369345,371246,375272,373187,375356,377602,378672,383173,384318,387227
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26212,27832,28278,28993,30387,31874,32949,33848,34124,33350,34667,36372,35779,35320,37058,38255,39592,40866,43009,44232
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),70269016,72647379,75158583,79281855,85195097,92116385,98534188,102490200,103345293,100505329,107124316,114571938,114155124,114169041,121324760,128732079,133477350,141265900,149314487,156253370
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,2404013,2444015,2487445,2529652,2587771,2651580,2699935,2726780,2746981,2763937,2788366,2813269,2843636,2880536,2927395,2983928,3048963,3106922,3154649,3194831
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29230,29725,30215,31341,32922,34740,36495,37587,37621,36363,38418,40726,40144,39635,41445,43142,43778,45468,47332,48908
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4316019,4496102,4575244,4747400,4899622,4952866,5156382,5339742,5667942,5595093,5801484,6013082,6156378,6219114,6343808,6445595,6613065,6869220,7020899,7240598
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,188034,187699,187329,187953,187461,188030,189106,189436,189455,189516,189523,189541,189555,189089,188240,187365,187241,186846,186726,186367
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22953,23954,24424,25258,26137,26341,27267,28188,29917,29523,30611,31724,32478,32890,33701,34401,35318,36764,37600,38851
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3191631,3376918,3453643,3538697,3745722,3901911,4104800,4370259,4574801,4571846,4766345,4960568,5057197,4919949,5060072,5272586,5372361,5513347,5637393,5788318
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,Population (persons) 1/,143205,142882,143149,143582,143996,144534,146051,146273,147495,148743,149332,149515,149609,149509,149229,149244,149543,149567,149347,148761
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22287,23634,24126,24646,26013,26996,28105,29877,31017,30737,31918,33178,33803,32907,33908,35329,35925,36862,37747,38910
45540,"The Villages, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),836302,975119,1077076,1223261,1426589,1683009,1976413,2128494,2374336,2554076,2805571,3281562,3717455,3985332,4334341,4701159,5189676,5592394,6096685,6407369
45540,"The Villages, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,53738,55793,59539,61934,64456,69261,76202,82101,86433,90643,94278,97975,101669,106898,112236,117076,122009,124995,128719,132420
45540,"The Villages, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,15563,17477,18090,19751,22133,24300,25936,25925,27470,28177,29758,33494,36564,37282,38618,40155,42535,44741,47364,48387
45780,"Toledo, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),18461973,19086459,19435263,20010233,20423928,20866489,21957752,22765794,23146907,22515254,23240294,24483108,25074981,25429407,26626809,27727479,28331820,28854450,30173121,31019188
45780,"Toledo, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,659190,660052,659750,660335,659745,658448,656222,655257,653518,652232,651372,650166,648750,648403,647228,645973,645441,644364,643089,641816
45780,"Toledo, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28007,28917,29459,30303,30957,31690,33461,34743,35419,34520,35679,37657,38651,39219,41140,42924,43895,44780,46919,48330
45820,"Topeka, KS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6141855,6503191,6623229,6721199,6920015,7112845,7472141,8005642,8421375,8454261,8555962,8980168,9151617,9183310,9509957,9742182,9990882,10214471,10737323,10999549
45820,"Topeka, KS (Metropolitan Statistical Area)",2,Population (persons) 1/,224859,225090,225355,226153,227155,228208,228825,230025,231272,232548,234266,234696,234407,233838,233717,233520,233139,232994,232266,231969
45820,"Topeka, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27314,28892,29390,29720,30464,31168,32654,34803,36413,36355,36522,38263,39042,39272,40690,41719,42854,43840,46229,47418
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),14433495,15854090,16389359,16897057,17175299,17611381,18873144,19824554,20412780,19153310,19581226,20756008,21843573,21462400,22884552,23385625,23786171,24315524,25434539,26377963
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,351465,353816,355935,358724,361248,362015,362840,363088,364119,365388,367713,367378,368554,369429,368909,368124,367699,368168,368188,367430
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41067,44809,46046,47103,47544,48648,52015,54600,56061,52419,53251,56498,59268,58096,62033,63526,64689,66045,69080,71790
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),21062835,22810399,23329926,24587317,26101758,28399260,31205288,32971148,34902314,33091224,33444170,34855621,36127005,36652520,38198450,39426771,40721611,43359677,45623879,47604994
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,848019,859280,874267,885893,901342,920298,940930,955869,967778,975580,981620,988381,993052,997127,1004229,1009103,1016707,1026391,1036554,1047279
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24838,26546,26685,27754,28959,30859,33164,34493,36064,33920,34070,35265,36380,36758,38038,39071,40052,42245,44015,45456
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),23684915,23918614,24174777,24673100,28044134,31635010,36446696,37498352,42682444,37156565,38856275,43527586,48522625,53563843,57602524,53219011,47431057,50813728,54497793,56462371
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,Population (persons) 1/,861237,867602,874844,877577,878004,882861,894011,906441,916525,929824,939833,945750,952484,961904,969421,980926,988706,991330,993135,998626
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27501,27569,27633,28115,31941,35832,40768,41369,46570,39961,41344,46024,50943,55685,59420,54254,47973,51258,54875,56540
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5010981,5167568,5334172,5563395,5872552,6325105,6728219,7098056,7333800,7346706,7554904,7835454,8114915,8273770,8538838,8825045,8958924,9297073,9655490,10015806
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,Population (persons) 1/,214391,215558,216258,217173,218791,222220,227299,230142,233663,237813,239481,240363,242328,244378,246988,249066,250099,250933,251257,252047
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23373,23973,24666,25617,26841,28463,29601,30842,31386,30893,31547,32598,33487,33856,34572,35433,35822,37050,38429,39738
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1890851,2015416,2032911,2089880,2282491,2401459,2557074,2805693,2899282,2771005,2962142,3143447,3328850,3508091,3737470,3876830,3984373,4168908,4396837,4662943
46300,"Twin Falls, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,82853,83135,84203,86063,87640,89487,92085,94310,96360,98310,99987,100620,101128,102662,103912,105216,107252,109142,110095,111290
46300,"Twin Falls, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22822,24243,24143,24283,26044,26836,27769,29750,30088,28186,29625,31241,32917,34171,35968,36846,37150,38197,39937,41899
46340,"Tyler, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4758770,5010901,5170720,5426079,5772073,6481476,7129823,7338602,8662181,8036546,8856467,10019529,10230451,10574695,11244829,10503359,10444389,11886718,12700793,13102118
46340,"Tyler, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,175658,177836,181107,184254,187300,191362,196124,199953,203263,207111,210408,212764,214811,216475,219642,222390,225161,227195,229749,232751
46340,"Tyler, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27091,28177,28551,29449,30817,33870,36354,36702,42616,38803,42092,47092,47625,48849,51196,47229,46386,52319,55281,56292
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),27571297,28626089,29894595,31170188,33368413,35728717,38249805,40176577,42118992,42371822,43397685,45532320,47177994,47853464,50354664,52729171,54567246,56569569,58129300,59617709
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,Population (persons) 1/,876629,882755,890473,894311,907997,918181,926954,925335,933680,943177,956285,967336,977994,986059,987414,991064,992268,986353,979858,974563
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31452,32428,33572,34854,36749,38912,41264,43418,45111,44925,45382,47070,48240,48530,50997,53205,54992,57352,59324,61174
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7483386,7566963,7603226,7847427,8258286,8482508,8920599,9481262,9971599,10213707,10591169,10881986,11149874,11252310,11326380,11664948,11863887,12526698,12807674,13383291
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,299597,298521,298049,298323,298986,298574,298258,298831,298886,299000,299226,298604,297992,297230,295982,293916,292811,292174,291187,289990
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24978,25348,25510,26305,27621,28410,29909,31728,33363,34160,35395,36443,37417,37857,38267,39688,40517,42874,43984,46151
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2619042,2733295,2881593,3013160,3149527,3338720,3454645,3636271,3826373,3899650,4057869,4270160,4299896,4362393,4559043,4754124,4878822,5073054,5325097,5541534
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,119729,119736,121305,121850,124387,126411,129323,131036,134907,137780,140054,142007,144121,142937,143433,143311,144471,145360,146143,147292
